time,joint_name,joint_state,joint_reference
1721901471.300816,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0009545429221011759, -0.7806670769634358, 2.329340398752281, 0.02002205594373052, -0.001274527415666249, 0.001794028930167002, 0.002206421338337705, 0.0010959058860651183, -0.7796513064157766, 2.324350695937607, 0.019878498397749134, 0.00022070119892614315, 0.0031520570246597046, -0.0006448136407088967, -0.007100771877475154, -0.7774945908592175, 2.320568327420137, 0.02536323763310122, -0.0014747563717651957, 5.843428481977497e-05, 0.0004964657394346261, -0.005940330317700138, -0.7791993234737751, 2.3269143622950494, 0.019490215099556174, 7.252730253792805e-05, 0.0032770131379109557, 0.0006171762905582412","-7.843893797199032e-05,-0.763915055438662,2.3053784268764304,0.02933457423577801,0.0,0.0,0.0,-0.007178421842852633,-0.7641451072271948,2.311959608070389,0.022983444830352084,0.0,0.0,0.0,7.957314522847038e-05,-0.7643180221078381,2.3184263865868364,0.016689581194547998,0.0,0.0,0.0,0.00717728775245233,-0.7641406643944202,2.311816002312445,0.02312260775552133,0.0,0.0,0.0"
1721901471.3092752,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0009052186489881819, -0.780735139975528, 2.3296092104104886, 0.018731179076627136, -0.0012814305650099556, 0.002721894152166726, 0.0021676739330027672, 0.0008825560788583431, -0.7795529032210862, 2.3246122269759084, 0.019681125647434072, 0.0002237402059943605, 0.0033707684509023395, -0.0007393514808384793, -0.0068091337987610245, -0.7776568594325122, 2.320621247946436, 0.0267728520320194, -0.001485211959354693, -0.0011018124793267248, 0.0005084295362536295, -0.005478276142054206, -0.7792731023728878, 2.32693560316201, 0.01940532532049044, 0.00010064034740420169, 0.0034689112375092535, 0.0007353270792620492","-0.00010433738581042616,-0.7638270023720031,2.3031969179213543,0.03142803012419515,0.0,0.0,0.0,-0.009571353317210722,-0.7641452836956975,2.3119653294538587,0.022977899915384903,0.0,0.0,0.0,0.00010635383506740843,-0.7643639562987219,2.3205941843865907,0.014567717585677542,0.0,0.0,0.0,0.00956933723727697,-0.7641393556024629,2.311773857502622,0.023163443773387637,0.0,0.0,0.0"
1721901471.3209386,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.000957259332362348, -0.7807993029564546, 2.3288955713236685, 0.022593356262786024, -0.0012812265475110607, -0.00017448998993074838, 0.0022248749394533363, 0.001116250992769352, -0.7797491347295038, 2.324371506460176, 0.019861238740438658, 0.00023800993741129872, 0.003288544545942962, -0.0006335540009434482, -0.007019670185981042, -0.7771942624635075, 2.3210102441709797, 0.023116289233982457, -0.001460788572731353, 0.001503052386589765, 0.0004770157118230145, -0.0059099316570776494, -0.7791862384759529, 2.326953867600709, 0.019467731462825988, 7.609098447680651e-05, 0.003230575960394333, 0.0006223333784651786","-0.00010433738581042616,-0.7638270023720031,2.3031969179213543,0.03142803012419515,0.0,0.0,0.0,-0.009571353317210722,-0.7641452836956975,2.3119653294538587,0.022977899915384903,0.0,0.0,0.0,0.00010635383506740843,-0.7643639562987219,2.3205941843865907,0.014567717585677542,0.0,0.0,0.0,0.00956933723727697,-0.7641393556024629,2.311773857502622,0.023163443773387637,0.0,0.0,0.0"
1721901471.3401787,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0009573066601662461, -0.781140880352849, 2.3288616652238616, 0.023154624943205526, -0.0012794301289567045, -0.00011785884244108757, 0.0022073820428323288, 0.001124534508314845, -0.779791308070938, 2.324374642268843, 0.0198351693695491, 0.0002457577810837108, 0.003389454256583768, -0.0006304693042569198, -0.006968696147971798, -0.7771730891722424, 2.321425679020747, 0.02223375722791765, -0.0014529880513665105, 0.0015024655270705622, 0.0005996464064033091, -0.005842097653893319, -0.7791863868703057, 2.3269869878707112, 0.01944401385290373, 7.793994026616957e-05, 0.0032026491274166347, 0.0006336484160565092","-0.00013011336629522666,-0.763733073836316,2.3010134554078436,0.03351756410201867,0.0,0.0,0.0,-0.011964301218320173,-0.76414529965051,2.311965846799615,0.02297739852444103,0.0,0.0,0.0,0.0001332642305976006,-0.7644037278677729,2.3227600173511225,0.01244165619019677,0.0,0.0,0.0,0.011961151255685856,-0.7641378825980976,2.311726510705713,0.02320931756593092,0.0,0.0,0.0"
1721901471.359562,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0009512942438236749, -0.7810739712098638, 2.328483172605999, 0.023660338960104, -0.0012774335028398198, 4.658899252785176e-05, 0.0022138312701844853, 0.001130575798438116, -0.7798234582361347, 2.3243759295640665, 0.01979462854935843, 0.00023927620649999426, 0.0035147941242099634, -0.0006268598272205494, -0.006982609785033844, -0.7771532081581158, 2.3218490451793876, 0.02139340630553299, -0.0014495100828550989, 0.0014967494392896796, 0.0005680943352377454, -0.005752471576306206, -0.7791970857783515, 2.3270119896084456, 0.01941817016335623, 8.00694298606075e-05, 0.003195038834789443, 0.0006505076283920275","-0.00013011336629522666,-0.763733073836316,2.3010134554078436,0.03351756410201867,0.0,0.0,0.0,-0.011964301218320173,-0.76414529965051,2.311965846799615,0.02297739852444103,0.0,0.0,0.0,0.0001332642305976006,-0.7644037278677729,2.3227600173511225,0.01244165619019677,0.0,0.0,0.0,0.011961151255685856,-0.7641378825980976,2.311726510705713,0.02320931756593092,0.0,0.0,0.0"
1721901471.3802898,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0009364560142861578, -0.781173685774549, 2.3279668475589954, 0.025917936761937987, -0.0012737758148873013, -0.0013664278965999088, 0.002212107870358082, 0.001105217231206268, -0.7798262143993222, 2.3243697662287595, 0.019755770961789487, 0.00022860559931103808, 0.003604254665002138, -0.0006250084892984731, -0.0069037979327593035, -0.7769679876848841, 2.3223659901572162, 0.019643519306283608, -0.0014356998090958584, 0.0020458612649632, 0.0005529668382511232, -0.005604841535869376, -0.7792337569383765, 2.3270591274273507, 0.019421644972298147, 8.534478312594018e-05, 0.003152483163013642, 0.0006812011409751406","-0.0001557677460200813,-0.7636333042027174,2.298828040404234,0.03560320947202955,0.0,0.0,0.0,-0.014357238141386893,-0.7641451551016354,2.3119611601021166,0.02298194067306536,0.0,0.0,0.0,0.00016030527636368743,-0.7644372993485208,2.3249238837214117,0.010311361300655353,0.0,0.0,0.0,0.014352702480742214,-0.7641362444677504,2.311673962428523,0.02326022771277403,0.0,0.0,0.0"
1721901471.3985019,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0009196586288204855, -0.7810310288749456, 2.3275021296602283, 0.026575598100566644, -0.0012696764109954017, -0.001305200380438798, 0.0022035861631852782, 0.0010572607017458324, -0.7798158952376744, 2.3243626985483736, 0.019709608936213208, 0.00020779906403411985, 0.003690219216749391, -0.0006290678321922982, -0.0068344524446208865, -0.7769480220554712, 2.323018869772147, 0.018213279910161972, -0.001419915671295513, 0.002039849304339647, 0.0006255474716425624, -0.0054257516164879505, -0.7792818625844316, 2.3271012623849785, 0.019420183292763404, 9.48177215907009e-05, 0.0031286671775383468, 0.0007106473178373207","-0.00018130138342207675,-0.7635277275145358,2.2966406739047542,0.03768499928332769,0.0,0.0,0.0,-0.016750136682371117,-0.7641448499584581,2.3119512694115767,0.022991526220427883,0.0,0.0,0.0,0.0001874779261034103,-0.7644646329137756,2.327085781658888,0.008176796928434094,0.0,0.0,0.0,0.016743963603538005,-0.7641344401979655,2.311616213233406,0.023316172638105925,0.0,0.0,0.0"
1721901471.410817,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0009052186489881819, -0.780735139975528, 2.3296092104104886, 0.018731179076627136, -0.0012814305650099556, 0.002721894152166726, 0.0021676739330027672, 0.0008825560788583431, -0.7795529032210862, 2.3246122269759084, 0.019681125647434072, 0.0002237402059943605, 0.0033707684509023395, -0.0007393514808384793, -0.0068091337987610245, -0.7776568594325122, 2.320621247946436, 0.0267728520320194, -0.001485211959354693, -0.0011018124793267248, 0.0005084295362536295, -0.005478276142054206, -0.7792731023728878, 2.32693560316201, 0.01940532532049044, 0.00010064034740420169, 0.0034689112375092535, 0.0007353270792620492","-0.00018130138342207675,-0.7635277275145358,2.2966406739047542,0.03768499928332769,0.0,0.0,0.0,-0.016750136682371117,-0.7641448499584581,2.3119512694115767,0.022991526220427883,0.0,0.0,0.0,0.0001874779261034103,-0.7644646329137756,2.327085781658888,0.008176796928434094,0.0,0.0,0.0,0.016743963603538005,-0.7641344401979655,2.311616213233406,0.023316172638105925,0.0,0.0,0.0"
1721901471.4180024,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0009059781494720198, -0.7810213656899663, 2.3270570874206733, 0.027336783184215285, -0.0012709155991004195, -0.0011778440224414766, 0.002194957722029045, 0.0009890107423924377, -0.779781553595039, 2.3243575345515293, 0.019668559851337086, 0.00019482758375310993, 0.0037187502486144552, -0.0006272156480218172, -0.006783454334337691, -0.7768757889129008, 2.3237397988489317, 0.016615812634301008, -0.0014256826978975567, 0.002026995991681879, 0.000515011682526989, -0.005244022173794605, -0.7793406830846301, 2.327140165325588, 0.019398035927379986, 0.00011158468973704316, 0.003135994573959522, 0.0007376576505606636","-0.00018130138342207675,-0.7635277275145358,2.2966406739047542,0.03768499928332769,0.0,0.0,0.0,-0.016750136682371117,-0.7641448499584581,2.3119512694115767,0.022991526220427883,0.0,0.0,0.0,0.0001874779261034103,-0.7644646329137756,2.327085781658888,0.008176796928434094,0.0,0.0,0.0,0.016743963603538005,-0.7641344401979655,2.311616213233406,0.023316172638105925,0.0,0.0,0.0"
1721901471.442671,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0009088319933496791, -0.781123709376411, 2.3265683206923917, 0.02928110383195026, -0.001272713878169185, -0.0019915150843807794, 0.002194089847666447, 0.0008699599966259797, -0.7796650437252284, 2.324337383881595, 0.020102203702104582, 0.00019070465585890872, 0.0028333207885768985, -0.0006259849730145817, -0.006792827318871986, -0.7768246894666673, 2.3245528580282357, 0.014270737268725853, -0.0014255374991520853, 0.0025717721605840183, 0.0005767913851588702, -0.005020821728476399, -0.7794135784766922, 2.327184210557963, 0.01942151134937653, 0.0001356821361175875, 0.0031052460700706774, 0.0007760773547227373","-0.00020671512887743292,-0.7634163774904106,2.2944513568300184,0.03976296633393872,0.0,0.0,0.0,-0.019142969439870337,-0.7641443840297595,2.311936174833964,0.023006154869341877,0.0,0.0,0.0,0.00021478314285972345,-0.7644856903721335,2.329245709244836,0.006037926800843696,0.0,0.0,0.0,0.01913490733506052,-0.7641324686755657,2.3115532637382223,0.023377150610889963,0.0,0.0,0.0"
1721901471.4611073,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0009163551973117023, -0.7811108511756615, 2.3260103350543364, 0.030384955737168262, -0.001277571644759945, -0.0018679939997614525, 0.0022076868755451784, 0.0007795016873632932, -0.7797870641303826, 2.3244223102722152, 0.02005731557980095, 0.00018356368366134745, 0.002993658191154047, -0.0006457145760929706, -0.006713690558182606, -0.7768140579929783, 2.325408784802523, 0.012400020652808763, -0.0014061885356868586, 0.0025644810054590295, 0.0005834079905726597, -0.004772447894088927, -0.7794608514408523, 2.3272196174562474, 0.01946542080122704, 0.00015011400546871556, 0.0030050487424784222, 0.0007840589671488374","-0.00023200982479589375,-0.7632992875273601,2.2922600900275145,0.04183714317339193,0.0,0.0,0.0,-0.02153570901700177,-0.7641437570237477,2.311915876530993,0.023025826166300778,0.0,0.0,0.0,0.00024222189909455023,-0.7645004331644482,2.331403664479787,0.0038947143582075405,0.0,0.0,0.0,0.0215255064080556,-0.764130328687828,2.3114851146162887,0.023443159745085485,0.0,0.0,0.0"
1721901471.5077364,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0009052186489881819, -0.780735139975528, 2.3296092104104886, 0.018731179076627136, -0.0012814305650099556, 0.002721894152166726, 0.0021676739330027672, 0.0008825560788583431, -0.7795529032210862, 2.3246122269759084, 0.019681125647434072, 0.0002237402059943605, 0.0033707684509023395, -0.0007393514808384793, -0.0068091337987610245, -0.7776568594325122, 2.320621247946436, 0.0267728520320194, -0.001485211959354693, -0.0011018124793267248, 0.0005084295362536295, -0.005478276142054206, -0.7792731023728878, 2.32693560316201, 0.01940532532049044, 0.00010064034740420169, 0.0034689112375092535, 0.0007353270792620492","-0.00025718630571379495,-0.7631764907038147,2.290066874272076,0.0439075621052849,0.0,0.0,0.0,-0.02392832802328406,-0.7641429685481045,2.3118903747201096,0.023050539501541234,0.0,0.0,0.0,0.0002697951768042125,-0.7645088223602613,2.3335596452829024,0.0017471227509053833,0.0,0.0,0.0,0.023915733578887065,-0.7641280189226772,2.311411766596323,0.02351419799990051,0.0,0.0,0.0"
1721901471.5157459,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.000911609378096756, -0.7811337325006527, 2.3254776111299833, 0.03148810430818294, -0.001278053919985922, -0.001721232777919468, 0.0022138243600533514, 0.000722395462512182, -0.7797887494153448, 2.3243978204286684, 0.020019027754982766, 0.00018280597772601936, 0.0030519281364922435, -0.0006732839449128392, -0.006632229333430217, -0.7768105448440163, 2.3262604959344557, 0.010569274209455415, -0.0013940207964919793, 0.0025584662112567713, 0.000518413766166681, -0.004519782305337117, -0.7795017648618661, 2.327240863303853, 0.01944024549325718, 0.00016248400956264675, 0.002953569705415049, 0.0007633055173776881","-0.00025718630571379495,-0.7631764907038147,2.290066874272076,0.0439075621052849,0.0,0.0,0.0,-0.02392832802328406,-0.7641429685481045,2.3118903747201096,0.023050539501541234,0.0,0.0,0.0,0.0002697951768042125,-0.7645088223602613,2.3335596452829024,0.0017471227509053833,0.0,0.0,0.0,0.023915733578887065,-0.7641280189226772,2.311411766596323,0.02351419799990051,0.0,0.0,0.0"
1721901471.5393374,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0009065963302035129, -0.7811053754634614, 2.324941741263828, 0.03252094875941225, -0.0012766839755657955, -0.00157652518690643, 0.0022173298566299238, 0.0006793467758736682, -0.7797701096121878, 2.3243867176678794, 0.019978812696979098, 0.00019337599522639692, 0.0030829096701454617, -0.0006876450345920659, -0.006566258034903072, -0.7768499318488455, 2.3270065984564656, 0.009173716012842448, -0.0013884284588785434, 0.002215964457954911, 0.00048280644378362325, -0.004279540884210675, -0.7795985317535283, 2.3272588775573695, 0.01940622573332007, 0.00020524219256312648, 0.0030502254087343417, 0.0008204416059589548","-0.00028224539838583005,-0.7630480197826179,2.287871710266356,0.04597425518980813,0.0,0.0,0.0,-0.026320799076517857,-0.7641420181100462,2.3118596696744733,0.023080294109119492,0.0,0.0,0.0,0.00029750396763656133,-0.7645108186541985,2.335713649491348,-0.00040488516360337456,0.0,0.0,0.0,0.026305561629392186,-0.764125537968894,2.3113332204623864,0.023590263180054194,0.0,0.0,0.0"
1721901471.5650096,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0009028381976063926, -0.7810357898552027, 2.3244564307438402, 0.03339232561036187, -0.0012733397761701681, -0.0014307587164665847, 0.0022198448175343444, 0.0006600637813569676, -0.7797576655301981, 2.3243894349535363, 0.019938721972901696, 0.00021004905906885085, 0.0031137672876111466, -0.0006895265272035545, -0.0065577730494519315, -0.7769336423115885, 2.327620566120366, 0.008447092642274612, -0.0013978264702680931, 0.0013722982480732782, 0.00044456671589454544, -0.004050922337453855, -0.7797016837227488, 2.3272856323704314, 0.01938248195945924, 0.00024264277863839112, 0.0031206989299947807, 0.0008406477539448787","-0.0003071879218755358,-0.7629139072139937,2.285674598641281,0.04803725424625904,0.0,0.0,0.0,-0.028713094804665013,-0.764140905116405,2.311823761722938,0.02311508906701354,0.0,0.0,0.0,0.00032534927300983897,-0.7645063823623215,2.3378656748596542,-0.0025613468237866144,0.0,0.0,0.0,0.028694963368732732,-0.7641228843163375,2.311249477053819,0.023671352936065038,0.0,0.0,0.0"
1721901471.5928533,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0008970643336745354, -0.7809362040725727, 2.3241191268870622, 0.03396562264827452, -0.0012713602300724602, -0.0012973004136931365, 0.002221734584654911, 0.0006705758620579871, -0.7797496698325839, 2.3243892579055725, 0.01989701261762722, 0.00022727778259223896, 0.0031604064119212794, -0.0006883285619920798, -0.006494542456063179, -0.7770322096100433, 2.3281699052042057, 0.007777230338335883, -0.0013978810413037834, 0.000663580017064902, 0.0004394912244043425, -0.003844655535671926, -0.7798002913039284, 2.327320083274488, 0.019508457196129037, 0.00028124401627582785, 0.002997110637370959, 0.000844203940056687","-0.00033201468764451836,-0.7627741851384822,2.283475539956508,0.05009659085552043,0.0,0.0,0.0,-0.03110518784772599,-0.7641396288737201,2.311782651250023,0.02315492329724389,0.0,0.0,0.0,0.00035333210423330123,-0.7644954734184457,2.34001571905907,-0.0047222999670775145,0.0,0.0,0.0,0.031083911635241376,-0.7641200563561871,2.3111605372651742,0.02375746476455909,0.0,0.0,0.0"
1721901471.6077797,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0009052186489881819, -0.780735139975528, 2.3296092104104886, 0.018731179076627136, -0.0012814305650099556, 0.002721894152166726, 0.0021676739330027672, 0.0008825560788583431, -0.7795529032210862, 2.3246122269759084, 0.019681125647434072, 0.0002237402059943605, 0.0033707684509023395, -0.0007393514808384793, -0.0068091337987610245, -0.7776568594325122, 2.320621247946436, 0.0267728520320194, -0.001485211959354693, -0.0011018124793267248, 0.0005084295362536295, -0.005478276142054206, -0.7792731023728878, 2.32693560316201, 0.01940532532049044, 0.00010064034740420169, 0.0034689112375092535, 0.0007353270792620492","-0.00033201468764451836,-0.7627741851384822,2.283475539956508,0.05009659085552043,0.0,0.0,0.0,-0.03110518784772599,-0.7641396288737201,2.311782651250023,0.02315492329724389,0.0,0.0,0.0,0.00035333210423330123,-0.7644954734184457,2.34001571905907,-0.0047222999670775145,0.0,0.0,0.0,0.031083911635241376,-0.7641200563561871,2.3111605372651742,0.02375746476455909,0.0,0.0,0.0"
1721901471.6389503,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.000889847041239733, -0.7808586913959612, 2.3238229679945963, 0.03441456291822398, -0.0012702256550616298, -0.0011637794107306476, 0.0022240922633391946, 0.000704417107900035, -0.7797440631034123, 2.3243893212658744, 0.01985716264519599, 0.00024370064855272489, 0.0032080265250664652, -0.0006866635685502942, -0.006436797791468329, -0.7771404041358974, 2.3286472336132995, 0.007195018320063085, -0.001396600542440396, 0.00012910008248212534, 0.0004209732381914577, -0.0036668630820679837, -0.7798555754890764, 2.3273448470438005, 0.019482365177231564, 0.0003070548736330281, 0.0030105961932260783, 0.000847724689983842","-0.00035672649964044005,-0.7626288853898426,2.2812745347008616,0.052152296362527384,0.0,0.0,0.0,-0.03349705085961524,-0.7641381885883505,2.3117363386958814,0.023199795566015258,0.0,0.0,0.0,0.00038145348262963176,-0.7644780513704186,2.342163779676903,-0.006887782632937878,0.0,0.0,0.0,0.03347237929826313,-0.7641170523811931,2.3110664020461447,0.023848596008595013,0.0,0.0,0.0"
1721901471.668132,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.000871342123546448, -0.7810991787379216, 2.323762108671989, 0.03475857674591332, -0.0012746622934249885, -0.0010135156510768795, 0.0022280560690903783, -0.0007529321494219587, -0.7797458575423741, 2.32439171963091, 0.019815978764030184, 0.00025863969679562615, 0.0032715849326532265, -0.0006862362060386928, -0.006394381563501916, -0.7772599171325947, 2.329034693380631, 0.006700142098734929, -0.0014105194341116345, -0.00020984095536391578, 0.000410069350112785, -0.00352131585190385, -0.7798998613391426, 2.3273479697133084, 0.019444072083389052, 0.0003126503371255751, 0.003045362863351997, 0.0008369369741076937","-0.0003813241543837866,-0.7624780394979245,2.279071583292773,0.05420440187869824,0.0,0.0,0.0,-0.035888656510034166,-0.7641365833666001,2.311684824556268,0.02324970448387864,0.0,0.0,0.0,0.00040971443965917825,-0.764454075376354,2.344309854215851,-0.009057833165950768,0.0,0.0,0.0,0.035860339259991485,-0.7641138705859509,2.3109670724014877,0.0239447438580096,0.0,0.0,0.0"
1721901471.7039628,"LF_B2C, LF_C2F, LF_F2T, LF_T2E, LF_wristH, LF_wristV, LF_driving, LH_B2C, LH_C2F, LH_F2T, LH_T2E, LH_wristH, LH_wristV, LH_driving, RH_B2C, RH_C2F, RH_F2T, RH_T2E, RH_wristH, RH_wristV, RH_driving, RF_B2C, RF_C2F, RF_F2T, RF_T2E, RF_wristH, RF_wristV, RF_driving","-0.0008495408036841567, -0.7812956299664382, 2.323935018786731, 0.03480114899348141, -0.0012790563589488713, -0.000855615197248305, 0.002232726299149057, -0.0007965628290635962, -0.7797445238896561, 2.3243940935783804, 0.019777308907042546, 0.000271650519956701, 0.003327245823703251, -0.0006778997692853395, -0.006332393388182034, -0.777389966198859, 2.3293144335911613, 0.006381740406203207, -0.0014107221692025718, -0.0004204438442627634, 0.0004127473889612432, -0.0033987894785010297, -0.7799302766467342, 2.3273618791328374, 0.019410605002428305, 0.00031622030123035216, 0.0030382917238878093, 0.000827230075125307","-0.0004301801415710444,-0.762159833901116,2.274659843343573,0.05829793623108914,0.0,0.0,0.0,-0.03827997748634142,-0.7641348122148597,2.3116281093824953,0.02330464850591074,0.0,0.0,0.0,0.00046665926690606145,-0.764386296211059,2.348596034640745,-0.013411792756139462,0.0,0.0,0.0,0.03824776445729891,-0.7641105090671843,2.3108625493909436,0.024045905349787233,0.0,0.0,0.0"
