time,B2C_joint_pub,B2C_reference_position,B2C_feedback_position,B2C_position_error,B2C_reference_velocity,B2C_feedback_velocity,B2C_velocity_error,B2C_torque,C2F_joint_pub,C2F_reference_position,C2F_feedback_position,C2F_position_error,C2F_reference_velocity,C2F_feedback_velocity,C2F_velocity_error,C2F_torque,F2T_joint_pub,F2T_reference_position,F2T_feedback_position,F2T_position_error,F2T_reference_velocity,F2T_feedback_velocity,F2T_velocity_error,F2T_torque,T2E_joint_pub,T2E_reference_position,T2E_feedback_position,T2E_position_error,T2E_reference_velocity,T2E_feedback_velocity,T2E_velocity_error,T2E_torque,wristH_joint_pub,wristH_reference_position,wristH_feedback_position,wristH_position_error,wristH_reference_velocity,wristH_feedback_velocity,wristH_velocity_error,wristH_torque,wristV_joint_pub,wristV_reference_position,wristV_feedback_position,wristV_position_error,wristV_reference_velocity,wristV_feedback_velocity,wristV_velocity_error,wristV_torque,driving_joint_pub,driving_reference_position,driving_feedback_position,driving_position_error,driving_reference_velocity,driving_feedback_velocity,driving_velocity_error,driving_torque,
36.4714,0,0.00887517,0.00887517,0,0.0203895,0.0203895,0,0.000203895,-1.58488,-0.536307,-0.536307,0,-5.20436,-5.20436,0,-0.0520436,2.29396,2.0307,2.0307,0,2.75052,2.75052,0,0.0275052,0.861607,-0.0612626,-0.0612626,0,-0.00956135,-0.00956135,0,-9.56135e-05,0,-0.00116906,-0.00116906,0,-0.00144371,-0.00144371,0,-1.44371e-05,0,0.0848866,0.0848866,0,3.05558,3.05558,0,0.0305558,0,0.00412478,0.00412478,0,0.00940386,0.00940386,0,9.40386e-05,
37.4703,0,0.00889653,0.00889653,0,0.00718581,0.00718581,0,7.18581e-05,-1.58486,-0.587516,-0.587516,0,-4.99237,-4.99237,0,-0.0499237,2.29395,2.05957,2.05957,0,2.94473,2.94473,0,0.0294473,0.86162,-0.0575384,-0.0575384,0,0.64059,0.64059,0,0.0064059,0,-0.00106555,-0.00106555,0,0.00140512,0.00140512,0,1.40512e-05,0,0.101335,0.101335,0,0.363245,0.363245,0,0.00363245,0,0.00409248,0.00409248,0,0.000151282,0.000151282,0,1.51282e-06,
38.521,0,0.00927439,0.00927439,0,0.0216474,0.0216474,0,0.000216474,-1.58484,-0.64052,-0.64052,0,-5.35638,-5.35638,0,-0.0535638,2.29393,2.08687,2.08687,0,2.82559,2.82559,0,0.0282559,0.861633,-0.0568799,-0.0568799,0,0.247326,0.247326,0,0.00247326,0,-0.00102711,-0.00102711,0,0.00674255,0.00674255,0,6.74255e-05,0,0.126999,0.126999,0,1.9252,1.9252,0,0.019252,0,0.0041606,0.0041606,0,-0.0154553,-0.0154553,0,-0.000154553,
39.726,0,0.00951172,0.00951172,0,0.00671903,0.00671903,0,6.71903e-05,-1.58482,-0.694486,-0.694486,0,-5.36626,-5.36626,0,-0.0536626,2.29391,2.11277,2.11277,0,2.54212,2.54212,0,0.0254212,0.861648,-0.0549102,-0.0549102,0,1.04329,1.04329,0,0.0104329,0,-0.000946002,-0.000946002,0,0.000360407,0.000360407,0,3.60407e-06,0,0.152402,0.152402,0,0.914428,0.914428,0,0.00914428,0,0.00418902,0.00418902,0,0.000187101,0.000187101,0,1.87101e-06,
40.8275,0,0.00977846,0.00977846,0,0.0127,0.0127,0,0.000127,-1.5848,-0.755289,-0.755289,0,-5.54206,-5.54206,0,-0.0554206,2.29389,2.13914,2.13914,0,2.38014,2.38014,0,0.0238014,0.861662,-0.0532557,-0.0532557,0,-0.0370017,-0.0370017,0,-0.000370017,0,-0.000846358,-0.000846358,0,0.0113649,0.0113649,0,0.000113649,0,0.185624,0.185624,0,3.06911,3.06911,0,0.0306911,0,0.00426215,0.00426215,0,0.0242088,0.0242088,0,0.000242088,
41.9714,0,0.0100903,0.0100903,0,0.0182415,0.0182415,0,0.000182415,-1.58477,-0.816836,-0.816836,0,-5.61696,-5.61696,0,-0.0561696,2.29387,2.16329,2.16329,0,2.16662,2.16662,0,0.0216662,0.861676,-0.0505734,-0.0505734,0,-0.0149494,-0.0149494,0,-0.000149494,0,-0.000754609,-0.000754609,0,0.0112358,0.0112358,0,0.000112358,0,0.220459,0.220459,0,3.4115,3.4115,0,0.034115,0,0.0042683,0.0042683,0,0.0223677,0.0223677,0,0.000223677,
42.9575,0,0.0103627,0.0103627,0,0.019785,0.019785,0,0.00019785,-1.58475,-0.873531,-0.873531,0,-5.68474,-5.68474,0,-0.0568474,2.29385,2.18308,2.18308,0,1.97122,1.97122,0,0.0197122,0.861689,-0.0472393,-0.0472393,0,0.035527,0.035527,0,0.00035527,0,-0.000671842,-0.000671842,0,0.0108232,0.0108232,0,0.000108232,0,0.253972,0.253972,0,3.62008,3.62008,0,0.0362008,0,0.0042453,0.0042453,0,0.0228556,0.0228556,0,0.000228556,
43.9633,0,0,0.00856764,-0.00856764,0,-0.246644,0.246644,-2.57029,-1.58474,-1.58474,-0.939815,-0.644926,0,-7.40026,7.40026,-322.463,2.29384,2.29384,2.19493,0.0989162,0,0.983004,-0.983004,39.5665,0.861695,0.861695,0.014534,0.847161,0,4.26715,-4.26715,254.148,0,0,-0.00294243,0.00294243,0,3.37404,-3.37404,0.88273,0,0,0.244007,-0.244007,0,4.37028,-4.37028,-122.004,0,0,0.000928772,-0.000928772,0,0.00577911,-0.00577911,-0.00928772,
44.9353,0,0,0.00183467,-0.00183467,0,-0.482858,0.482858,-0.5504,-1.58474,-1.58474,-1.03177,-0.552974,0,-8.32279,8.32279,-276.487,2.29384,2.29384,2.19887,0.0949726,0,2.68231,-2.68231,37.989,0.861695,0.861695,0.215733,0.645963,0,1.44026,-1.44026,193.789,0,0,-0.000511884,0.000511884,0,0.0123491,-0.0123491,0.153565,0,0,0.10475,-0.10475,0,3.46856,-3.46856,-52.3752,0,0,-0.000600998,0.000600998,0,0.0055834,-0.0055834,0.00600998,
45.984,0,0,-0.000628262,0.000628262,0,-0.157752,0.157752,0.188479,-1.58474,-1.58474,-1.13088,-0.453866,0,-9.89091,9.89091,-226.933,2.29384,2.29384,2.21299,0.0808493,0,4.83908,-4.83908,32.3397,0.861695,0.861695,0.371227,0.490468,0,-17.197,17.197,147.14,0,0,0.000807543,-0.000807543,0,-0.0183456,0.0183456,-0.242263,0,0,0.0018387,-0.0018387,0,28.8033,-28.8033,-0.919349,0,0,-0.0015417,0.0015417,0,-0.00204541,0.00204541,0.015417,
46.9092,0,0,-0.00175637,0.00175637,0,-0.10647,0.10647,0.526912,-1.58474,-1.58474,-1.23668,-0.348062,0,-10.9289,10.9289,-174.031,2.29384,2.29384,2.23191,0.061939,0,4.47619,-4.47619,24.7756,0.861695,0.861695,0.456421,0.405275,0,-15.257,15.257,121.582,0,0,0.000404236,-0.000404236,0,-0.00556504,0.00556504,-0.121271,0,0,0.0158597,-0.0158597,0,30.5142,-30.5142,-7.92984,0,0,-0.00154676,0.00154676,0,-0.00090225,0.00090225,0.0154676,
47.0112,0,0,-0.00285505,0.00285505,0,-0.0199855,0.0199855,0.856515,-1.58474,-1.58474,-1.39756,-0.187178,0,-10.2426,10.2426,-93.5889,2.29384,2.29384,2.25201,0.041836,0,-0.51278,0.51278,16.7344,0.861695,0.861695,0.644079,0.217616,0,24.4283,-24.4283,65.2848,0,0,0.000423475,-0.000423475,0,-0.000322839,0.000322839,-0.127043,0,0,-0.0137036,0.0137036,0,-14.5858,14.5858,6.8518,0,0,-0.0015519,0.0015519,0,0.000434266,-0.000434266,0.015519,
47.1315,0,0,-0.000410103,0.000410103,0,0.22074,-0.22074,0.123031,-1.58474,-1.58474,-1.68066,0.0959229,0,-7.62485,7.62485,47.9615,2.29384,2.29384,2.3103,-0.0164574,0,6.36433,-6.36433,-6.58297,0.861695,0.861695,0.886748,-0.0250532,0,-27.3343,27.3343,-7.51596,0,0,-0.000622278,0.000622278,0,-0.037737,0.037737,0.186683,0,0,0.027058,-0.027058,0,37.6766,-37.6766,-13.529,0,0,-0.00112097,0.00112097,0,-0.0129857,0.0129857,0.0112097,
48.0541,0,0,0.00172793,-0.00172793,0,0.0365996,-0.0365996,-0.518378,-1.58474,-1.58474,-1.69533,0.110586,0,1.88895,-1.88895,55.2932,2.29384,2.29384,2.34831,-0.0544698,0,3.66843,-3.66843,-21.7879,0.861695,0.861695,0.869693,-0.00799747,0,-13.1616,13.1616,-2.39924,0,0,-0.00081627,0.00081627,0,-0.0247969,0.0247969,0.244881,0,0,0.0107518,-0.0107518,0,11.7854,-11.7854,-5.37592,0,0,-0.000288197,0.000288197,0,-0.00692632,0.00692632,0.00288197,
49.3751,-9.99568e-05,0.00330522,0.00330522,0,0.0154764,0.0154764,0,0.000154764,-1.54199,-1.66502,-1.66502,0,1.30283,1.30283,0,0.0130283,2.31432,2.34148,2.34148,0,-1.17349,-1.17349,0,-0.0117349,0.798469,0.869023,0.869023,0,-9.0959,-9.0959,0,-0.090959,0,-0.00245554,-0.00245554,0,0.0403189,0.0403189,0,0.000403189,0,0.0203789,0.0203789,0,15.7067,15.7067,0,0.157067,0,-0.00243665,-0.00243665,0,0.00683249,0.00683249,0,6.83249e-05,
51.0468,-0.00118959,0.00335742,0.00335742,0,0.020937,0.020937,0,0.00020937,-0.827498,-1.65689,-1.65689,0,0.720752,0.720752,0,0.00720752,2.32888,2.32629,2.32629,0,-0.730942,-0.730942,0,-0.00730942,0.0694121,0.879431,0.879431,0,-0.0180644,-0.0180644,0,-0.000180644,0,-0.00231078,-0.00231078,0,-0.00171004,-0.00171004,0,-1.71004e-05,0,0.0311188,0.0311188,0,-0.00997803,-0.00997803,0,-9.97803e-05,0,-0.00238075,-0.00238075,0,0.000357318,0.000357318,0,3.57318e-06,
52.7001,-0.0017169,-0.0017169,0.00330506,-0.00502197,0,-0.239604,0.239604,-1.50659,-0.441347,-0.441347,-1.64826,1.20691,0,2.76448,-2.76448,603.457,2.17043,2.17043,2.32052,-0.150091,0,-2.85405,2.85405,-60.0363,-0.158285,-0.158285,0.88637,-1.04465,0,18.1588,-18.1588,-313.396,0,0,-0.00182346,0.00182346,0,0.365794,-0.365794,0.547037,0,0,0.0101499,-0.0101499,0,-26.3582,26.3582,-5.07497,0,0,0.000278659,-0.000278659,0,0.453112,-0.453112,-0.00278659,
54.0266,-0.0017169,-0.0017169,0.000746692,-0.0024636,0,-0.508352,0.508352,-0.739079,-0.441347,-0.441347,-1.626,1.18466,0,4.14059,-4.14059,592.328,2.17043,2.17043,2.30176,-0.131329,0,-5.18879,5.18879,-52.5318,-0.158285,-0.158285,0.898212,-1.0565,0,21.1884,-21.1884,-316.949,0,0,-0.000693915,0.000693915,0,0.0172311,-0.0172311,0.208175,0,0,-0.00567541,0.00567541,0,-25.1621,25.1621,2.8377,0,0,-0.000676221,0.000676221,0,0.00307194,-0.00307194,0.00676221,
55.3057,-0.0017169,-0.0017169,-0.00176241,4.55019e-05,0,-0.0367242,0.0367242,0.0136506,-0.441347,-0.441347,-1.58715,1.1458,0,3.49988,-3.49988,572.901,2.17043,2.17043,2.27686,-0.106426,0,-0.789252,0.789252,-42.5705,-0.158285,-0.158285,0.87076,-1.02905,0,-12.5514,12.5514,-308.714,0,0,-0.000327049,0.000327049,0,-0.0119762,0.0119762,0.0981146,0,0,0.0136124,-0.0136124,0,11.231,-11.231,-6.80618,0,0,0.00548827,-0.00548827,0,-0.00407022,0.00407022,-0.0548827,
56.1532,-0.0017169,-0.0017169,-0.00324371,0.0015268,0,-0.556993,0.556993,0.45804,-0.441347,-0.441347,-1.54406,1.10271,0,3.99494,-3.99494,551.355,2.17043,2.17043,2.25335,-0.0829165,0,0.0612934,-0.0612934,-33.1666,-0.158285,-0.158285,0.835999,-0.994284,0,-18.4678,18.4678,-298.285,0,0,0.000583546,-0.000583546,0,-1.47232,1.47232,-0.175064,0,0,0.014712,-0.014712,0,15.0475,-15.0475,-7.356,0,0,-0.00252528,0.00252528,0,-0.00640386,0.00640386,0.0252528,
57.1451,-0.0017169,-0.0017169,-0.00355683,0.00183993,0,0.108726,-0.108726,0.551978,-0.441347,-0.441347,-1.49787,1.05653,0,4.11665,-4.11665,528.264,2.17043,2.17043,2.22783,-0.0574027,0,-1.16579,1.16579,-22.9611,-0.158285,-0.158285,0.789346,-0.94763,0,-16.0866,16.0866,-284.289,0,0,-0.000519693,0.000519693,0,-0.0192286,0.0192286,0.155908,0,0,0.0322087,-0.0322087,0,15.7298,-15.7298,-16.1044,0,0,-0.00256277,0.00256277,0,-0.00171803,0.00171803,0.0256277,
58.3126,-0.0017169,-0.0017169,-0.000985475,-0.00073143,0,0.099664,-0.099664,-0.219429,-0.441347,-0.441347,-1.44301,1.00166,0,5.96246,-5.96246,500.83,2.17043,2.17043,2.19475,-0.0243194,0,-5.8796,5.8796,-9.72776,-0.158285,-0.158285,0.781176,-0.93946,0,18.3345,-18.3345,-281.838,0,0,-0.000436238,0.000436238,0,-0.00896709,0.00896709,0.130871,0,0,-0.0127838,0.0127838,0,-26.7525,26.7525,6.39192,0,0,-0.000434908,0.000434908,0,0.000390422,-0.000390422,0.00434908,
59.2894,-0.0017169,-0.0017169,0.000545299,-0.0022622,0,0.158236,-0.158236,-0.678661,-0.441347,-0.441347,-1.39322,0.951876,0,5.47465,-5.47465,475.938,2.17043,2.17043,2.17059,-0.000163834,0,-5.09312,5.09312,-0.0655334,-0.158285,-0.158285,0.704135,-0.86242,0,5.12192,-5.12192,-258.726,0,0,-0.000911753,0.000911753,0,-0.00625691,0.00625691,0.273526,0,0,0.0233152,-0.0233152,0,-5.77965,5.77965,-11.6576,0,0,0.00086511,-0.00086511,0,-7.17518,7.17518,-0.0086511,
60.2891,-0.0017169,-0.0017169,-0.00213277,0.000415863,0,0.51028,-0.51028,0.124759,-0.441347,-0.441347,-1.3436,0.902255,0,5.41716,-5.41716,451.127,2.17043,2.17043,2.1577,0.0127301,0,2.30042,-2.30042,5.09204,-0.158285,-0.158285,0.620999,-0.779284,0,-22.7813,22.7813,-233.785,0,0,-0.00180118,0.00180118,0,0.0276793,-0.0276793,0.540354,0,0,0.0694836,-0.0694836,0,18.7088,-18.7088,-34.7418,0,0,0.0124304,-0.0124304,0,0.00763868,-0.00763868,-0.124304,
61.419,-0.0017169,-0.0017169,0.000807094,-0.002524,0,0.28128,-0.28128,-0.7572,-0.441347,-0.441347,-1.29673,0.855386,0,4.70421,-4.70421,427.693,2.17043,2.17043,2.17409,-0.00365904,0,3.3798,-3.3798,-1.46361,-0.158285,-0.158285,0.519524,-0.677809,0,-21.1991,21.1991,-203.343,0,0,-0.00130398,0.00130398,0,0.0423605,-0.0423605,0.391195,0,0,0.0990435,-0.0990435,0,13.8313,-13.8313,-49.5218,0,0,0.0164698,-0.0164698,0,0.00767132,-0.00767132,-0.164698,
62.5588,-0.0017169,-0.0017169,0.000746717,-0.00246362,0,-0.58632,0.58632,-0.739087,-0.441347,-0.441347,-1.24194,0.800595,0,4.32406,-4.32406,400.298,2.17043,2.17043,2.1746,-0.00416678,0,-1.8762,1.8762,-1.66671,-0.158285,-0.158285,0.470177,-0.628461,0,4.9077,-4.9077,-188.538,0,0,0.0019658,-0.0019658,0,-0.080163,0.080163,-0.58974,0,0,0.0916582,-0.0916582,0,-7.12938,7.12938,-45.8291,0,0,0.0181304,-0.0181304,0,0.920692,-0.920692,-0.181304,
63.6516,-0.0017169,-0.0017169,-0.00151302,-0.000203883,0,0.033503,-0.033503,-0.0611648,-0.441347,-0.441347,-1.17981,0.738466,0,6.24194,-6.24194,369.233,2.17043,2.17043,2.17301,-0.00257971,0,2.79734,-2.79734,-1.03188,-0.158285,-0.158285,0.408838,-0.567123,0,-22.9319,22.9319,-170.137,0,0,-0.00088244,0.00088244,0,-0.0131049,0.0131049,0.264732,0,0,0.0939978,-0.0939978,0,14.7477,-14.7477,-46.9989,0,0,0.0178863,-0.0178863,0,0.00272505,-0.00272505,-0.178863,
64.7856,-0.0017169,-0.0017169,-0.00152079,-0.000196116,0,-0.628139,0.628139,-0.0588347,-0.441347,-0.441347,-1.11998,0.678629,0,4.46831,-4.46831,339.315,2.17043,2.17043,2.17417,-0.00373944,0,-1.04134,1.04134,-1.49578,-0.158285,-0.158285,0.344995,-0.503279,0,2.97887,-2.97887,-150.984,0,0,0.000924693,-0.000924693,0,-0.0599528,0.0599528,-0.277408,0,0,0.0909298,-0.0909298,0,-7.122,7.122,-45.4649,0,0,0.0163014,-0.0163014,0,0.741184,-0.741184,-0.163014,
66.0159,-0.0017169,-0.0017169,-0.0020717,0.000354795,0,0.0656101,-0.0656101,0.106438,-0.441347,-0.441347,-1.06038,0.619035,0,4.89153,-4.89153,309.517,2.17043,2.17043,2.17374,-0.00331323,0,-1.21683,1.21683,-1.32529,-0.158285,-0.158285,0.28028,-0.438565,0,3.15687,-3.15687,-131.569,0,0,-0.00121067,0.00121067,0,-0.0331273,0.0331273,0.363202,0,0,0.0874334,-0.0874334,0,-8.03023,8.03023,-43.7167,0,0,0.012273,-0.012273,0,-1.77518,1.77518,-0.12273,
67.0396,-0.0017169,-0.0017169,-0.00289216,0.00117525,0,2.87618e-05,-2.87618e-05,0.352575,-0.441347,-0.441347,-1.00216,0.560812,0,4.48347,-4.48347,280.406,2.17043,2.17043,2.17372,-0.00328885,0,-0.864711,0.864711,-1.31554,-0.158285,-0.158285,0.208327,-0.366612,0,2.32185,-2.32185,-109.984,0,0,-0.00214634,0.00214634,0,-0.00610877,0.00610877,0.643903,0,0,0.0857751,-0.0857751,0,-7.94676,7.94676,-42.8875,0,0,0.00748135,-0.00748135,0,-1.02921,1.02921,-0.0748135,
68.1067,-0.00538549,-0.00263949,-0.00263949,0,-0.0080262,-0.0080262,0,-8.0262e-05,-0.441976,-0.948016,-0.948016,0,4.59526,4.59526,0,0.0459526,2.16741,2.16627,2.16627,0,-1.40183,-1.40183,0,-0.0140183,-0.154634,0.168847,0.168847,0,-0.970732,-0.970732,0,-0.00970732,0,0.000485072,0.000485072,0,-0.00025784,-0.00025784,0,-2.5784e-06,0,0.0782867,0.0782867,0,-0.20381,-0.20381,0,-0.0020381,0,0.00568854,0.00568854,0,2.79384e-05,2.79384e-05,0,2.79384e-07,
69.1904,-0.011216,-0.00248721,-0.00248721,0,0.00172489,0.00172489,0,1.72489e-05,-0.442957,-0.905588,-0.905588,0,4.01421,4.01421,0,0.0401421,2.16252,2.15161,2.15161,0,-1.32954,-1.32954,0,-0.0132954,-0.148766,0.167846,0.167846,0,-0.00774822,-0.00774822,0,-7.74822e-05,0,0.000133107,0.000133107,0,-0.00150455,-0.00150455,0,-1.50455e-05,0,0.0781383,0.0781383,0,-0.0146268,-0.0146268,0,-0.000146268,0,0.00569073,0.00569073,0,0.000196606,0.000196606,0,1.96606e-06,
69.9938,-0.0151842,-0.00264881,-0.00264881,0,-0.0140417,-0.0140417,0,-0.000140417,-0.443611,-0.859005,-0.859005,0,3.21719,3.21719,0,0.0321719,2.15914,2.13753,2.13753,0,-0.87335,-0.87335,0,-0.0087335,-0.144726,0.167748,0.167748,0,-0.007226,-0.007226,0,-7.226e-05,0,0.000161047,0.000161047,0,0.00204526,0.00204526,0,2.04526e-05,0,0.0779579,0.0779579,0,-0.0130814,-0.0130814,0,-0.000130814,0,0.00569186,0.00569186,0,5.74646e-05,5.74646e-05,0,5.74646e-07,
70.0977,-0.0156647,-0.00442927,-0.00442927,0,-0.0353655,-0.0353655,0,-0.000353655,-0.44369,-0.760209,-0.760209,0,1.98094,1.98094,0,0.0198094,2.15872,2.13532,2.13532,0,0.0233661,0.0233661,0,0.000233661,-0.144234,0.138326,0.138326,0,-0.285937,-0.285937,0,-0.00285937,0,0.000162491,0.000162491,0,0.00408359,0.00408359,0,4.08359e-05,0,0.0501813,0.0501813,0,-0.23561,-0.23561,0,-0.0023561,0,0.00569754,0.00569754,0,-0.000379066,-0.000379066,0,-3.79066e-06,
70.7589,-0.0188598,-0.00484644,-0.00484644,0,-0.0229895,-0.0229895,0,-0.000229895,-0.444207,-0.739606,-0.739606,0,1.84313,1.84313,0,0.0184313,2.15595,2.13515,2.13515,0,0.0107001,0.0107001,0,0.000107001,-0.140949,0.138308,0.138308,0,0.0117702,0.0117702,0,0.000117702,0,0.00021175,0.00021175,0,0.00214465,0.00214465,0,2.14465e-05,0,0.0500856,0.0500856,0,-0.000862929,-0.000862929,0,-8.62929e-06,0,0.00569711,0.00569711,0,-0.000186114,-0.000186114,0,-1.86114e-06,
71.8308,-0.024328,-0.00696926,-0.00696926,0,-0.315084,-0.315084,0,-0.00315084,-0.445073,-0.716436,-0.716436,0,2.54235,2.54235,0,0.0254235,2.15114,2.14423,2.14423,0,1.27576,1.27576,0,0.0127576,-0.135269,0.114969,0.114969,0,-3.32091,-3.32091,0,-0.0332091,0,-0.000181156,-0.000181156,0,-0.0142922,-0.0142922,0,-0.000142922,0,0.0285956,0.0285956,0,-3.41307,-3.41307,0,-0.0341307,0,0.00569651,0.00569651,0,-0.000861748,-0.000861748,0,-8.61748e-06,
72.9141,-0.02937,-0.028883,-0.0105363,-0.0183467,0,-0.000662103,0.000662103,-5.50401,-0.44585,-0.445776,-0.710369,0.264593,0,-0.0118755,0.0118755,132.296,2.14661,2.14705,2.16048,-0.0134238,0,1.34522,-1.34522,-5.36954,-0.129966,-0.130481,0.0881114,-0.218592,0,-1.6393,1.6393,-65.5776,0,0,0.00387176,-0.00387176,0,-0.00215969,0.00215969,-1.16153,0,0,0.00625598,-0.00625598,0,-1.3054,1.3054,-3.12799,0,0,0.00597315,-0.00597315,0,-4.65137e-06,4.65137e-06,-0.0597315,
74.0156,-0.0348705,-0.0123617,-0.0123617,0,0.0167705,0.0167705,0,0.000167705,-0.446673,-0.710836,-0.710836,0,-0.673591,-0.673591,0,-0.00673591,2.14158,2.17136,2.17136,0,0.692064,0.692064,0,0.00692064,-0.124106,0.0674857,0.0674857,0,-0.498893,-0.498893,0,-0.00498893,0,0.000690595,0.000690595,0,0.00363168,0.00363168,0,3.63168e-05,0,-0.000133532,-0.000133532,0,-0.203731,-0.203731,0,-0.00203731,0,0.0059739,0.0059739,0,0.000616054,0.000616054,0,6.16054e-06,
75.1134,-0.0398531,-0.0125014,-0.0125014,0,-0.00478867,-0.00478867,0,-4.78867e-05,-0.447395,-0.719342,-0.719342,0,-0.898618,-0.898618,0,-0.00898618,2.13692,2.17614,2.17614,0,0.490556,0.490556,0,0.00490556,-0.11873,0.0673429,0.0673429,0,0.0478456,0.0478456,0,0.000478456,0,0.000569347,0.000569347,0,-0.000340233,-0.000340233,0,-3.40233e-06,0,0.000241326,0.000241326,0,0.0673999,0.0673999,0,0.000673999,0,0.00596866,0.00596866,0,-0.000739453,-0.000739453,0,-7.39453e-06,
76.2243,-0.0450095,-0.0127611,-0.0127611,0,-0.0360999,-0.0360999,0,-0.000360999,-0.448118,-0.728644,-0.728644,0,-1.0051,-1.0051,0,-0.010051,2.13201,2.18146,2.18146,0,0.587553,0.587553,0,0.00587553,-0.113098,0.0677769,0.0677769,0,0.0440197,0.0440197,0,0.000440197,0,0.000577304,0.000577304,0,0.00167298,0.00167298,0,1.67298e-05,0,0.000874657,0.000874657,0,0.0632108,0.0632108,0,0.000632108,0,0.00596423,0.00596423,0,-0.000301731,-0.000301731,0,-3.01731e-06,
77.3184,-0.0496657,-0.0131847,-0.0131847,0,-0.042885,-0.042885,0,-0.00042885,-0.448748,-0.739896,-0.739896,0,-1.25038,-1.25038,0,-0.0125038,2.1275,2.18814,2.18814,0,0.741214,0.741214,0,0.00741214,-0.107952,0.0682274,0.0682274,0,0.0471696,0.0471696,0,0.000471696,0,0.000599965,0.000599965,0,0.00195335,0.00195335,0,1.95335e-05,0,0.00151649,0.00151649,0,0.0667073,0.0667073,0,0.000667073,0,0.00596012,0.00596012,0,-0.000534774,-0.000534774,0,-5.34774e-06,
78.4018,-0.0543752,-0.0135364,-0.0135364,0,-0.0281794,-0.0281794,0,-0.000281794,-0.449226,-0.753809,-0.753809,0,-1.53064,-1.53064,0,-0.0153064,2.1239,2.19638,2.19638,0,0.897134,0.897134,0,0.00897134,-0.103875,0.0687018,0.0687018,0,0.0483832,0.0483832,0,0.000483832,0,0.000608467,0.000608467,0,0.00104506,0.00104506,0,1.04506e-05,0,0.00219272,0.00219272,0,0.0695744,0.0695744,0,0.000695744,0,0.00595391,0.00595391,0,-0.000708279,-0.000708279,0,-7.08279e-06,
79.4936,-0.0605193,-0.0143755,-0.0143755,0,-0.0349579,-0.0349579,0,-0.000349579,-0.294974,-0.770422,-0.770422,0,-1.73985,-1.73985,0,-0.0173985,2.02456,2.20387,2.20387,0,0.633765,0.633765,0,0.00633765,-0.158784,0.0687082,0.0687082,0,-0.0193862,-0.0193862,0,-0.000193862,0,0.000623738,0.000623738,0,0.00975354,0.00975354,0,9.75354e-05,0,0.0101226,0.0101226,0,1.35697,1.35697,0,0.0135697,0,0.00602441,0.00602441,0,0.00985831,0.00985831,0,9.85831e-05,
80.5955,-0.0662657,-0.0146856,-0.0146856,0,-0.0598426,-0.0598426,0,-0.000598426,-0.224213,-0.789146,-0.789146,0,-1.96966,-1.96966,0,-0.0196966,1.97016,2.21139,2.21139,0,0.784602,0.784602,0,0.00784602,-0.175149,0.0688702,0.0688702,0,-0.0168366,-0.0168366,0,-0.000168366,0,0.000575068,0.000575068,0,-0.00941065,-0.00941065,0,-9.41065e-05,0,0.022379,0.022379,0,1.34017,1.34017,0,0.0134017,0,0.00608029,0.00608029,0,0.00363065,0.00363065,0,3.63065e-05,
81.7045,-0.0717926,-0.0150221,-0.0150221,0,-0.019438,-0.019438,0,-0.00019438,-0.224622,-0.810298,-0.810298,0,-2.21251,-2.21251,0,-0.0221251,1.96826,2.21974,2.21974,0,0.835334,0.835334,0,0.00835334,-0.172845,0.0690451,0.0690451,0,-0.0174457,-0.0174457,0,-0.000174457,0,0.00043995,0.00043995,0,-0.00841572,-0.00841572,0,-8.41572e-05,0,0.0360548,0.0360548,0,1.50308,1.50308,0,0.0150308,0,0.00614892,0.00614892,0,-0.00202098,-0.00202098,0,-2.02098e-05,
82.8033,-0.0772943,-0.0152458,-0.0152458,0,0.00716415,0.00716415,0,7.16415e-05,-0.225031,-0.834054,-0.834054,0,-2.47454,-2.47454,0,-0.0247454,1.96634,2.22861,2.22861,0,0.940732,0.940732,0,0.00940732,-0.170512,0.0697714,0.0697714,0,-0.00153741,-0.00153741,0,-1.53741e-05,0,0.000343352,0.000343352,0,0.00138865,0.00138865,0,1.38865e-05,0,0.050902,0.050902,0,1.5924,1.5924,0,0.015924,0,0.00622596,0.00622596,0,-0.00480328,-0.00480328,0,-4.80328e-05,
83.9039,-0.0828076,-0.0153968,-0.0153968,0,-0.00306345,-0.00306345,0,-3.06345e-05,-0.225442,-0.860201,-0.860201,0,-2.72953,-2.72953,0,-0.0272953,1.96437,2.23775,2.23775,0,0.985784,0.985784,0,0.00985784,-0.168134,0.0706241,0.0706241,0,0.244543,0.244543,0,0.00244543,0,0.000341881,0.000341881,0,0.00427573,0.00427573,0,4.27573e-05,0,0.0677445,0.0677445,0,1.45452,1.45452,0,0.0145452,0,0.00626294,0.00626294,0,-0.00169469,-0.00169469,0,-1.69469e-05,
84.999,-0.0881698,-0.0153448,-0.0153448,0,0.00368806,0.00368806,0,3.68806e-05,-0.225843,-0.888377,-0.888377,0,-2.90633,-2.90633,0,-0.0290633,1.96242,2.24749,2.24749,0,0.969179,0.969179,0,0.00969179,-0.165783,0.0708545,0.0708545,0,-0.0111513,-0.0111513,0,-0.000111513,0,0.000438627,0.000438627,0,0.00423845,0.00423845,0,4.23845e-05,0,0.0864464,0.0864464,0,1.97625,1.97625,0,0.0197625,0,0.00630526,0.00630526,0,-0.00534033,-0.00534033,0,-5.34033e-05,
