time,B2C_joint_pub,B2C_reference_position,B2C_feedback_position,B2C_position_error,B2C_reference_velocity,B2C_feedback_velocity,B2C_velocity_error,B2C_torque,C2F_joint_pub,C2F_reference_position,C2F_feedback_position,C2F_position_error,C2F_reference_velocity,C2F_feedback_velocity,C2F_velocity_error,C2F_torque,F2T_joint_pub,F2T_reference_position,F2T_feedback_position,F2T_position_error,F2T_reference_velocity,F2T_feedback_velocity,F2T_velocity_error,F2T_torque,T2E_joint_pub,T2E_reference_position,T2E_feedback_position,T2E_position_error,T2E_reference_velocity,T2E_feedback_velocity,T2E_velocity_error,T2E_torque,wristH_joint_pub,wristH_reference_position,wristH_feedback_position,wristH_position_error,wristH_reference_velocity,wristH_feedback_velocity,wristH_velocity_error,wristH_torque,wristV_joint_pub,wristV_reference_position,wristV_feedback_position,wristV_position_error,wristV_reference_velocity,wristV_feedback_velocity,wristV_velocity_error,wristV_torque,driving_joint_pub,driving_reference_position,driving_feedback_position,driving_position_error,driving_reference_velocity,driving_feedback_velocity,driving_velocity_error,driving_torque,
80.5955,0.0555994,0.00837035,0.00837035,0,-0.0083362,-0.0083362,0,-8.3362e-05,-0.225878,-0.733646,-0.733646,0,-2.24331,-2.24331,0,-0.0224331,1.96225,2.2062,2.2062,0,0.978612,0.978612,0,0.00978612,-0.165574,-0.0836264,-0.0836264,0,-0.000485542,-0.000485542,0,-4.85542e-06,0,-0.00118022,-0.00118022,0,-0.0118126,-0.0118126,0,-0.000118126,0,0.141181,0.141181,0,1.24899,1.24899,0,0.0124899,0,-0.000960537,-0.000960537,0,-0.000720369,-0.000720369,0,-7.20369e-06,
81.7044,0.0571519,0.00831936,0.00831936,0,-0.00308321,-0.00308321,0,-3.08321e-05,-0.226845,-0.757552,-0.757552,0,-2.51098,-2.51098,0,-0.0251098,1.9574,2.21649,2.21649,0,1.06633,1.06633,0,0.0106633,-0.159754,-0.0836397,-0.0836397,0,-0.000178884,-0.000178884,0,-1.78884e-06,0,-0.00129333,-0.00129333,0,-0.00910405,-0.00910405,0,-9.10405e-05,0,0.154535,0.154535,0,1.4079,1.4079,0,0.014079,0,-0.00100793,-0.00100793,0,-0.00459667,-0.00459667,0,-4.59667e-05,
82.8032,0.0586826,0.00830006,0.00830006,0,0.000550388,0.000550388,0,5.50388e-06,-0.227774,-0.783886,-0.783886,0,-2.73881,-2.73881,0,-0.0273881,1.95253,2.22749,2.22749,0,1.12478,1.12478,0,0.0112478,-0.153959,-0.0836499,-0.0836499,0,-2.55269e-05,-2.55269e-05,0,-2.55269e-07,0,-0.00137783,-0.00137783,0,-0.00789623,-0.00789623,0,-7.89623e-05,0,0.169512,0.169512,0,1.57402,1.57402,0,0.0157402,0,-0.00107624,-0.00107624,0,-0.00568132,-0.00568132,0,-5.68132e-05,
83.9037,0.0602084,0.008296,0.008296,0,-0.000666393,-0.000666393,0,-6.66393e-06,-0.228675,-0.812303,-0.812303,0,-2.9369,-2.9369,0,-0.029369,1.9476,2.23892,2.23892,0,1.15857,1.15857,0,0.0115857,-0.148128,-0.0836604,-0.0836604,0,-0.000163077,-0.000163077,0,-1.63077e-06,0,-0.00143632,-0.00143632,0,-0.00762328,-0.00762328,0,-7.62328e-05,0,0.186136,0.186136,0,1.74105,1.74105,0,0.0174105,0,-0.001161,-0.001161,0,-0.00887576,-0.00887576,0,-8.87576e-05,
84.9989,0.0616826,0.00830717,0.00830717,0,0.00148656,0.00148656,0,1.48656e-05,-0.229521,-0.842567,-0.842567,0,-3.10664,-3.10664,0,-0.0310664,1.94276,2.25056,2.25056,0,1.16796,1.16796,0,0.0116796,-0.14244,-0.0836736,-0.0836736,0,-0.00016023,-0.00016023,0,-1.6023e-06,0,-0.00148746,-0.00148746,0,-0.00406394,-0.00406394,0,-4.06394e-05,0,0.204475,0.204475,0,1.90805,1.90805,0,0.0190805,0,-0.00123311,-0.00123311,0,-0.00946895,-0.00946895,0,-9.46895e-05,
86.1006,0.0631707,0.0083113,0.0083113,0,-0.000942248,-0.000942248,0,-9.42248e-06,-0.230349,-0.874438,-0.874438,0,-3.2643,-3.2643,0,-0.032643,1.93779,2.26219,2.26219,0,1.15778,1.15778,0,0.0115778,-0.136644,-0.0836944,-0.0836944,0,-0.000888703,-0.000888703,0,-8.88703e-06,0,-0.00154139,-0.00154139,0,-0.00533537,-0.00533537,0,-5.33537e-05,0,0.224528,0.224528,0,2.08779,2.08779,0,0.0208779,0,-0.00133044,-0.00133044,0,-0.00904249,-0.00904249,0,-9.04249e-05,
87.1985,0.06465,0.00994642,0.00994642,0,0.20955,0.20955,0,0.0020955,-0.231146,-0.906066,-0.906066,0,-3.01133,-3.01133,0,-0.0301133,1.93277,2.27307,2.27307,0,0.817129,0.817129,0,0.00817129,-0.130828,-0.0857289,-0.0857289,0,0.0608129,0.0608129,0,0.000608129,0,-0.000446378,-0.000446378,0,0.0942633,0.0942633,0,0.000942633,0,0.246022,0.246022,0,2.09301,2.09301,0,0.0209301,0,-0.00159592,-0.00159592,0,-0.0519731,-0.0519731,0,-0.000519731,
88.2981,0.0660876,0.00994521,0.00994521,0,0.00383369,0.00383369,0,3.83369e-05,-0.231894,-0.940309,-0.940309,0,-3.4445,-3.4445,0,-0.034445,1.92781,2.28307,2.28307,0,1.00639,1.00639,0,0.0100639,-0.125122,-0.0846196,-0.0846196,0,0.00633489,0.00633489,0,6.33489e-05,0,-0.00031621,-0.00031621,0,-0.00276101,-0.00276101,0,-2.76101e-05,0,0.2691,0.2691,0,2.41871,2.41871,0,0.0241871,0,-0.00162318,-0.00162318,0,-0.0244033,-0.0244033,0,-0.000244033,
89.5179,0.0676734,0.00991375,0.00991375,0,-0.00894394,-0.00894394,0,-8.94394e-05,-0.232688,-0.978354,-0.978354,0,-3.46325,-3.46325,0,-0.0346325,1.92225,2.29399,2.29399,0,0.963562,0.963562,0,0.00963562,-0.118765,-0.0846164,-0.0846164,0,-0.000646992,-0.000646992,0,-6.46992e-06,0,-0.00027286,-0.00027286,0,-0.00703474,-0.00703474,0,-7.03474e-05,0,0.295869,0.295869,0,2.51072,2.51072,0,0.0251072,0,-0.00169925,-0.00169925,0,-0.0171834,-0.0171834,0,-0.000171834,
90.6117,0.0690743,0.00983787,0.00983787,0,-0.00603725,-0.00603725,0,-6.03725e-05,-0.180427,-1.01332,-1.01332,0,-3.54455,-3.54455,0,-0.0354455,1.87527,2.30333,2.30333,0,0.944014,0.944014,0,0.00944014,-0.124045,-0.0845815,-0.0845815,0,0.0176116,0.0176116,0,0.000176116,0,-0.000351261,-0.000351261,0,-0.0112079,-0.0112079,0,-0.000112079,0,0.321491,0.321491,0,2.54704,2.54704,0,0.0254704,0,-0.00173816,-0.00173816,0,0.00211246,0.00211246,0,2.11246e-05,
91.7078,0.0707517,0.0114472,0.0114472,0,0.00410839,0.00410839,0,4.10839e-05,-0.181171,-1.04714,-1.04714,0,-3.55899,-3.55899,0,-0.0355899,1.86995,2.31112,2.31112,0,0.731654,0.731654,0,0.00731654,-0.117982,-0.0863276,-0.0863276,0,0.000435267,0.000435267,0,4.35267e-06,0,0.000578808,0.000578808,0,-0.00352916,-0.00352916,0,-3.52916e-05,0,0.348585,0.348585,0,2.8631,2.8631,0,0.028631,0,-0.00210068,-0.00210068,0,0.0117587,0.0117587,0,0.000117587,
92.8201,0.0723068,0.0114291,0.0114291,0,-0.00406915,-0.00406915,0,-4.06915e-05,-0.181864,-1.08292,-1.08292,0,-3.57453,-3.57453,0,-0.0357453,1.8647,2.31855,2.31855,0,0.705746,0.705746,0,0.00705746,-0.112041,-0.0863796,-0.0863796,0,-0.0100481,-0.0100481,0,-0.000100481,0,0.000469858,0.000469858,0,-0.00384971,-0.00384971,0,-3.84971e-05,0,0.376832,0.376832,0,2.8783,2.8783,0,0.028783,0,-0.00223121,-0.00223121,0,-0.0137914,-0.0137914,0,-0.000137914,
93.8768,0.0738835,0.0113533,0.0113533,0,-0.00890862,-0.00890862,0,-8.90862e-05,-0.182503,-1.11885,-1.11885,0,-3.60441,-3.60441,0,-0.0360441,1.85958,2.32517,2.32517,0,0.624829,0.624829,0,0.00624829,-0.106278,-0.0864865,-0.0864865,0,-0.0102116,-0.0102116,0,-0.000102116,0,0.000421387,0.000421387,0,-0.0059745,-0.0059745,0,-5.9745e-05,0,0.406355,0.406355,0,3.01388,3.01388,0,0.0301388,0,-0.00235639,-0.00235639,0,-0.0124651,-0.0124651,0,-0.000124651,
95.0854,0.0755109,0.0125704,0.0125704,0,0.131412,0.131412,0,0.00131412,-0.183148,-1.15314,-1.15314,0,-3.50046,-3.50046,0,-0.0350046,1.85406,2.33033,2.33033,0,0.376146,0.376146,0,0.00376146,-0.100117,-0.0889282,-0.0889282,0,-0.0870183,-0.0870183,0,-0.000870183,0,0.000666408,0.000666408,0,-0.0660285,-0.0660285,0,-0.000660285,0,0.437579,0.437579,0,3.44537,3.44537,0,0.0344537,0,-0.00320532,-0.00320532,0,0.0318176,0.0318176,0,0.000318176,
96.3227,0.0770559,0.0132498,0.0132498,0,0.72258,0.72258,0,0.0072258,-0.183757,-1.18933,-1.18933,0,-3.55001,-3.55001,0,-0.0355001,1.84849,2.33374,2.33374,0,-0.143115,-0.143115,0,-0.00143115,-0.0939399,-0.0840783,-0.0840783,0,3.13387,3.13387,0,0.0313387,0,0.000849365,0.000849365,0,0.461368,0.461368,0,0.00461368,0,0.465066,0.465066,0,0.104174,0.104174,0,0.00104174,0,-0.00342406,-0.00342406,0,-0.164277,-0.164277,0,-0.00164277,
97.4091,0.0783561,0.0136598,0.0136598,0,-0.00867824,-0.00867824,0,-8.67824e-05,-0.184274,-1.22412,-1.22412,0,-3.50996,-3.50996,0,-0.0350996,1.84343,2.33564,2.33564,0,0.314157,0.314157,0,0.00314157,-0.0883548,-0.0807976,-0.0807976,0,0.0434098,0.0434098,0,0.000434098,0,0.000708875,0.000708875,0,-0.00596492,-0.00596492,0,-5.96492e-05,0,0.494483,0.494483,0,3.15728,3.15728,0,0.0315728,0,-0.00366651,-0.00366651,0,-0.0286446,-0.0286446,0,-0.000286446,
