time,B2C_joint_pub,B2C_reference_position,B2C_feedback_position,B2C_position_error,B2C_reference_velocity,B2C_feedback_velocity,B2C_velocity_error,B2C_torque,C2F_joint_pub,C2F_reference_position,C2F_feedback_position,C2F_position_error,C2F_reference_velocity,C2F_feedback_velocity,C2F_velocity_error,C2F_torque,F2T_joint_pub,F2T_reference_position,F2T_feedback_position,F2T_position_error,F2T_reference_velocity,F2T_feedback_velocity,F2T_velocity_error,F2T_torque,T2E_joint_pub,T2E_reference_position,T2E_feedback_position,T2E_position_error,T2E_reference_velocity,T2E_feedback_velocity,T2E_velocity_error,T2E_torque,wristH_joint_pub,wristH_reference_position,wristH_feedback_position,wristH_position_error,wristH_reference_velocity,wristH_feedback_velocity,wristH_velocity_error,wristH_torque,wristV_joint_pub,wristV_reference_position,wristV_feedback_position,wristV_position_error,wristV_reference_velocity,wristV_feedback_velocity,wristV_velocity_error,wristV_torque,driving_joint_pub,driving_reference_position,driving_feedback_position,driving_position_error,driving_reference_velocity,driving_feedback_velocity,driving_velocity_error,driving_torque,
8.73541,0,0.00301883,0.00238406,0.000634773,0,-0.248879,0.248879,0.190432,0,-0.0446446,-0.0459111,0.00126645,0,5.3251,-5.3251,0.633223,0,1.64679,1.63236,0.0144325,0,-5.15341,5.15341,5.77301,0,-0.208933,-0.209823,0.000889747,0,-0.283245,0.283245,0.266924,0,-0.0290488,-0.0296715,0.000622724,0,-0.0130805,0.0130805,0.186817,0,0.193263,0.193575,-0.000312742,0,-0.0382364,0.0382364,-0.156371,0,-0.0286754,-0.00879679,-0.0198786,0,5.79016e-05,-5.79016e-05,-0.198786,
9.32558,0,0.00301883,0.00452527,-0.00150644,0,-0.106767,0.106767,-0.451932,0,-0.0446446,-0.0195387,-0.0251059,0,2.11432,-2.11432,-12.553,0,1.64679,1.64564,0.0011478,0,-1.81942,1.81942,0.459119,0,-0.208933,-0.20351,-0.00542338,0,-0.0998092,0.0998092,-1.62701,0,-0.0290488,-0.0291733,0.000124539,0,0.00313973,-0.00313973,0.0373616,0,0.193263,0.195169,-0.0019069,0,-0.0360518,0.0360518,-0.953448,0,-0.0286754,-0.00879211,-0.0198833,0,0.00282172,-0.00282172,-0.198833,
9.42919,0,0.00301883,0.00442502,-0.00140619,0,-0.076124,0.076124,-0.421856,0,-0.0446446,-0.0360302,-0.00861445,0,0.0329763,-0.0329763,-4.30722,0,1.64679,1.64792,-0.00112878,0,-1.71838,1.71838,-0.451511,0,-0.208933,-0.204656,-0.00427684,0,0.0229332,-0.0229332,-1.28305,0,-0.0290488,-0.0291049,5.61513e-05,0,-0.000280342,0.000280342,0.0168454,0,0.193263,0.194579,-0.0013163,0,-0.0357398,0.0357398,-0.65815,0,-0.0286754,-0.00880431,-0.0198711,0,0.000555236,-0.000555236,-0.198711,
9.5298,0,0.00301883,0.00550335,-0.00248452,0,-0.271003,0.271003,-0.745356,0,-0.0446446,-0.0544721,0.00982743,0,-0.271334,0.271334,4.91371,0,1.64679,1.6331,0.0136899,0,-0.571372,0.571372,5.47596,0,-0.208933,-0.213951,0.00501739,0,-0.308559,0.308559,1.50522,0,-0.0290488,-0.0292922,0.0002434,0,-0.0121668,0.0121668,0.07302,0,0.193263,0.19153,0.00173214,0,-0.15987,0.15987,0.866069,0,-0.0286754,-0.0087789,-0.0198965,0,0.00321392,-0.00321392,-0.198965,
9.64944,0,0.00301883,0.00361666,-0.000597823,0,-0.123168,0.123168,-0.179347,0,-0.0446446,-0.0534619,0.00881724,0,-0.0360067,0.0360067,4.40862,0,1.64679,1.63147,0.0153165,0,0.25309,-0.25309,6.12661,0,-0.208933,-0.215319,0.00638532,0,-0.0210071,0.0210071,1.9156,0,-0.0290488,-0.029305,0.00025624,0,-0.000536862,0.000536862,0.0768719,0,0.193263,0.190856,0.0024066,0,-0.032251,0.032251,1.2033,0,-0.0286754,-0.0087526,-0.0199228,0,-0.000904511,0.000904511,-0.199228,
10.3717,0,0.00301883,0.00196629,0.00105254,0,-0.0470669,0.0470669,0.315762,0,-0.0446446,-0.0715562,0.0269115,0,0.446422,-0.446422,13.4558,0,1.64679,1.6538,-0.0070165,0,2.69414,-2.69414,-2.8066,0,-0.208933,-0.226971,0.0180381,0,-32.6115,32.6115,5.41143,0,-0.0290488,-0.0284544,-0.000594366,0,-0.936164,0.936164,-0.17831,0,0.193263,0.204974,-0.0117114,0,38.8487,-38.8487,-5.85569,0,-0.0286754,-0.0172446,-0.0114308,0,-5.85073,5.85073,-0.114308,
11.2929,0,0.00301883,-0.00252156,0.00554039,0,0.0128682,-0.0128682,1.66212,0,-0.0446446,-0.0908224,0.0461778,0,-0.0937077,0.0937077,23.0889,0,1.64679,1.66823,-0.0214397,0,0.995743,-0.995743,-8.57589,0,-0.208933,-0.209328,0.00039452,0,-12.1693,12.1693,0.118356,0,-0.0290488,-0.0294854,0.000436672,0,-3.56165,3.56165,0.131002,0,0.193263,0.206439,-0.013176,0,15.0849,-15.0849,-6.588,0,-0.0286754,-0.00134353,-0.0273319,0,-8.45787,8.45787,-0.273319,
12.1847,0,0.00301883,0.00163613,0.0013827,0,0.389944,-0.389944,0.41481,0,-0.0446446,-0.0868079,0.0421633,0,-0.890438,0.890438,21.0817,0,1.64679,1.66561,-0.0188176,0,-1.03762,1.03762,-7.52704,0,-0.208933,-0.200647,-0.00828663,0,24.862,-24.862,-2.48599,0,-0.0290488,-0.0249666,-0.00408215,0,3.81117,-3.81117,-1.22464,0,0.193263,0.18815,0.00511291,0,-27.2146,27.2146,2.55645,0,-0.0286754,0.0203819,-0.0490573,0,9.33719,-9.33719,-0.490573,
13.0846,0,0.00301883,0.00153276,0.00148607,0,-0.0503157,0.0503157,0.445822,0,-0.0446446,-0.0700089,0.0253642,0,-0.254559,0.254559,12.6821,0,1.64679,1.64861,-0.00182647,0,-2.98035,2.98035,-0.730586,0,-0.208933,-0.195948,-0.0129851,0,33.0954,-33.0954,-3.89554,0,-0.0290488,-0.0294405,0.000391679,0,2.86524,-2.86524,0.117504,0,0.193263,0.182079,0.0111835,0,-40.0912,40.0912,5.59174,0,-0.0286754,0.00960692,-0.0382823,0,3.70019,-3.70019,-0.382823,
14.195,0,0.000459631,0.000459631,0,-0.0815763,-0.0815763,0,-0.000815763,-1.33812,-0.0518348,-0.0518348,0,1.58294,1.58294,0,0.0158294,2.4859,1.63508,1.63508,0,-1.20526,-1.20526,0,-0.0120526,-1.00498,-0.223487,-0.223487,0,-0.0136608,-0.0136608,0,-0.000136608,0,-0.0306408,-0.0306408,0,-0.000546141,-0.000546141,0,-5.46141e-06,0,0.214944,0.214944,0,-0.00165664,-0.00165664,0,-1.65664e-05,0,0.00288893,0.00288893,0,-0.000218421,-0.000218421,0,-2.18421e-06,
